idFormulario1;numEjemplarF1;fecha;esHospedaje;idMacrozona;idZonaGrupo;idCoordinador;idSupervisor;idAtractor;clave catastral;referencia;idNovedad
3057;3819;03/03/2020;false;2;7;2;1;19;6.01E+16;Gobierno Autonomo;Ninguna
3058;3820;02/03/2020;false;1;1;1;1;3;1.02E+16;Negocio de cobijas ubicada en la Mariscar Lamar, detr«ü∂≠s de santo domingo;Ninguna
3059;3821;02/03/2020;false;1;1;1;1;3;1.02E+16;Ubicado en la Padre Aguire;Ninguna
3060;3822;02/04/2020;false;2;7;2;1;3;6.01E+16;Farmacia Sana Sana ubicada en la Ablerdo J Andrade, alado de StopMakert;Se niegan a llenar la encuesta
3061;3823;03/03/2020;false;2;7;2;1;2;6.01E+16;Casa esquinera ubicada enter la Jose M. Ortega.M;Ninguna
3062;3824;02/03/2020;false;1;1;1;1;3;1.02E+16;Gran Colombia, frente al parque de Snto domingo;Ninguna
3063;3825;02/03/2020;false;1;1;1;1;4;1.02E+16;gran colombia 8-86;Ninguna
3019;3780;02/11/2020;false;2;36;2;1;4;9.01E+16;gypsum 3d, av americas;Se niegan a llenar la encuesta
3064;3826;02/03/2020;false;1;1;1;1;4;1.02E+16;gran colombia joyeria romeo;Se niegan a llenar la encuesta
3065;3828;02/03/2020;true;1;1;1;1;3;1.02E+16;LUIS CORDERO 10-47 HOSTal casa central;Se niegan a llenar la encuesta
3066;3829;02/03/2020;false;1;1;1;1;4;1.02E+16;benigno malo 10 42;Se niegan a llenar la encuesta
3067;3833;02/03/2020;false;1;1;1;1;3;2.01E+16;mercantil tosi;Ninguna
3068;3834;02/03/2020;false;1;1;1;1;17;2.01E+16;gobernaci«ü∂¸n del azuay;Ninguna
3069;3835;02/03/2020;false;1;1;1;1;3;2.01E+16;almacenes juan eljuri;Ninguna
3070;3836;02/03/2020;false;1;1;1;1;4;2.01E+16;la ganga;Ninguna
3071;3837;02/03/2020;false;1;1;1;1;3;2.01E+16;jaher;Otra
3072;3838;02/03/2020;true;1;1;1;1;3;2.01E+16;hotel majestic;Otra
3073;3839;02/03/2020;false;1;1;1;1;4;2.01E+16;calle luis cordero;Otra
3074;3840;02/03/2020;false;1;1;1;1;4;2.01E+16;vatex;Otra
3075;3841;02/03/2020;false;1;1;1;1;4;2.01E+16;gentel;Otra
3076;3845;02/06/2020;false;1;4;1;1;3;8.01E+16;remigio y esmeraldas chifa bingui;Otra
3077;3846;02/06/2020;false;1;4;1;1;3;8.01E+16;remigio almacenes ruiz ballet carmen barrera;Ninguna
3078;3847;02/06/2020;false;1;4;1;1;18;8.01E+16;remigio banco bolivariano;Otra
3079;3848;02/06/2020;false;1;4;1;1;4;8.01E+16;del batan plastiluz;Se niegan a llenar la encuesta
3080;3849;02/05/2020;false;1;4;1;1;1;8.01E+16;valle del chota ;El predio se ha convertido en Vivienda o Conjunto Habitacional
3081;3850;02/03/2020;false;1;1;1;1;3;1.02E+16;el cantaro restaurante;El horario de atencion no coincide con el horario del barrido
3082;3851;02/03/2020;false;1;1;1;1;4;1.02E+16;benigno malo y lamar;Ninguna
3083;3854;02/03/2020;true;1;1;1;1;3;1.02E+16;luis cordero y gran colombia;Ninguna
3084;3855;02/03/2020;false;1;1;1;1;3;1.01E+16;casa de 3 pisos amarilla;El predio desarrolla otras actividades de comercio y/o servicios
3085;3856;02/03/2020;false;1;1;1;1;1;1.01E+16;Casa N«?∂¯ 14-20;El predio se ha convertido en Vivienda o Conjunto Habitacional
3086;3857;02/03/2020;false;1;1;1;1;3;1.01E+16;casa de piedra 14-3;El horario de atencion no coincide con el horario del barrido
3087;3858;02/03/2020;false;1;1;1;1;1;1.01E+16;Casa de 1 planta 8-47;El predio se ha convertido en Vivienda o Conjunto Habitacional
3088;3859;02/03/2020;false;1;1;1;1;3;1.01E+16;Hotel de 2 plantas;El predio desarrolla otras actividades de comercio y/o servicios
3089;3860;02/03/2020;false;1;1;1;1;1;1.01E+16;casa de2 plantas 14-89;El predio no esta en funcionamiento
3090;3861;02/03/2020;false;1;1;1;1;1;1.01E+16;CASA DE 2 PLANTAS 14-77;El predio se ha convertido en Vivienda o Conjunto Habitacional
3091;3862;02/03/2020;false;1;1;1;1;1;1.01E+16;casa de 1 planta04-25;El predio no esta en funcionamiento
3092;3863;02/04/2020;false;1;1;1;1;3;8.04E+16;mecanica cerrada;El horario de atencion no coincide con el horario del barrido
3093;3864;02/04/2020;false;1;1;1;1;3;8.04E+16;casa con negocio de rehabilitacion y fisioterapia;El horario de atencion no coincide con el horario del barrido
3094;3865;02/07/2020;false;1;1;1;1;4;8.04E+16;RESTAURANTE VEGETARIANO CANARUTI;Se niegan a llenar la encuesta
3095;3866;02/07/2020;false;1;1;1;1;1;8.04E+16;CASA DE DOS PLANTAS CAF«ü∂? SIN NEGOCIO;El predio se ha convertido en Vivienda o Conjunto Habitacional
3096;3867;02/07/2020;false;1;1;1;1;4;8.04E+16;NEGOCIO ESQUINEROYOGUR FRESC;El predio desarrolla otras actividades de comercio y/o servicios
3097;3868;02/07/2020;false;1;1;1;1;4;8.04E+16;CASA ESQUINERA GLAMOURE EVENTOS.;El horario de atencion no coincide con el horario del barrido
3098;3869;02/07/2020;false;1;1;1;1;1;8.04E+16;CASA DE 1 PLANTA VIVIENDA;El predio se ha convertido en Vivienda o Conjunto Habitacional
4832;5991;02/06/2020;false;3;22;3;1;11;1.40E+17;Parque;Ninguna
3099;3870;02/03/2020;false;1;1;1;1;4;1.02E+16;calle General torres - C-Vatex-;Se niegan a llenar la encuesta
3100;3871;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle General torres - Boutique tidys-;Ninguna
3101;3872;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle general torres - EM,  promovile-;Ninguna
3102;3873;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle general torres y la mar - EM, uniformes d'kariel, tienda -;Ninguna
3103;3874;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle lamar y general torres - Satelital-;Se niegan a llenar la encuesta
3104;3875;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle lamar -Venta de zapatos-;El horario de atencion no coincide con el horario del barrido
3105;3879;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle general torres - venta de peliculas-;Ninguna
3106;3880;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle general torres - venta de peliculas-;Ninguna
3107;3887;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle General Torres - Areldi -;Se niegan a llenar la encuesta
3108;3889;02/03/2020;false;1;1;1;1;4;1.02E+16;Sucre y General torres - El Asador-;Se niegan a llenar la encuesta
4855;6015;02/04/2020;false;3;31;3;1;4;5.02E+16;;Ninguna
3109;3890;02/03/2020;false;1;1;1;1;4;1.02E+16;Gaspar Sangurima y Padre Aguirre;Ninguna
3110;3891;02/03/2020;false;1;1;1;1;4;1.02E+16;Mariscal Lamar y Padre Aguirre;El horario de atencion no coincide con el horario del barrido
3111;3892;02/03/2020;false;1;1;1;1;4;1.02E+16;Mariscal Lamar y General Torres;Otra
3112;3893;02/03/2020;false;1;1;1;1;4;1.02E+16;Sucre y Padre Aguirre;Ninguna
3113;3894;02/04/2020;false;1;5;1;1;3;7.02E+16;Gran Colombia y Eduardo Mu«ü∂Òoz;Ninguna
3114;3895;02/04/2020;false;1;5;1;1;19;7.02E+16;Calle de los Naranjos;Otra
3115;3896;02/03/2020;false;1;1;1;1;4;1.02E+16;Sucre y Padre Aguirre;Ninguna
3116;3897;02/07/2020;false;1;5;1;1;4;7.02E+16;Av. de las Am«ü∂∏ricas y Paseo 3 de Noviembre;El predio no esta en funcionamiento
3117;3898;02/07/2020;false;1;5;1;1;4;7.02E+16;Av. de las Am«ü∂∏ricas y De los Naranjos;Ninguna
3118;3901;02/06/2020;false;1;5;1;1;4;7.02E+15;Del los manzaneros y El c«ü∂≠«ü∂Òaro;Ninguna
3119;3902;02/06/2020;false;1;5;1;1;19;7.02E+16;Gran Colombia y Unidad Nacional;El predio se ha convertido en Vivienda o Conjunto Habitacional
3120;3903;02/06/2020;false;1;5;1;1;4;7.02E+16;3 de noviembre y Unidad Nacional;Ninguna
3121;3904;02/04/2020;false;1;5;1;1;19;7.02E+16;Calle de los Naranjos;Otra
3122;3905;02/04/2020;false;1;5;1;1;3;7.02E+15;Av. de las Am«ü∂∏ricas y Alfonso Andrade;Ninguna
3123;3906;02/04/2020;false;1;5;1;1;4;7.02E+16;Gaspar Sangurima y Miguel Morocho;Ninguna
3124;3907;02/04/2020;false;1;5;1;1;4;7.02E+16;Gaspar Sangurima y Miguel Morocho;Ninguna
3125;3908;02/04/2020;false;1;5;1;1;4;7.02E+16;Gran Colombia;Ninguna
3126;3909;02/04/2020;false;1;5;1;1;4;7.02E+16;Mariscal Lamar y Miguel Morocho;Ninguna
3127;3910;02/06/2020;false;1;5;1;1;19;7.02E+16;Gran Colombia;El predio no esta en funcionamiento
3128;3911;02/06/2020;false;1;5;1;1;4;7.02E+16;Gran Colombia;El predio no esta en funcionamiento
3129;3912;02/06/2020;false;1;5;1;1;3;7.02E+15;Av. de las Am«ü∂∏ricas y Calle S/N;Otra
3130;3929;02/07/2020;false;1;5;1;1;4;7.02E+16;Av. de las Am«ü∂∏ricas y Paseo 3 de Noviembre;Otra
3131;3930;02/11/2020;false;2;14;2;1;3;9.01E+16;av ricardo duran y fernandez de salvador, tienda;Ninguna
3132;3931;02/03/2020;false;1;1;1;1;3;2.02E+16;presidente borrero 12-61;Se niegan a llenar la encuesta
3133;3932;02/03/2020;false;1;1;1;1;4;2.02E+16;antonio borrero 12-39;Ninguna
3134;3933;02/03/2020;false;1;1;1;1;4;2.02E+16;gaspar sangurima 7-42 sublime;Ninguna
3135;3934;02/06/2020;false;1;4;1;1;3;8.01E+16;fifis fast food remigio ;El horario de atencion no coincide con el horario del barrido
3136;3935;02/06/2020;false;1;4;1;1;3;8.01E+15;bodegon del zorro;El horario de atencion no coincide con el horario del barrido
3137;3936;02/06/2020;false;1;4;1;1;4;8.01E+16;aerial cuenca;El horario de atencion no coincide con el horario del barrido
3138;3937;02/06/2020;false;1;4;1;1;3;8.01E+16;recom imports tv cable minimarket the beat one;Otra
3139;3938;02/06/2020;false;1;4;1;1;3;8.01E+16;spa peluqueria casa gil terapia holistica integral perfect line medixtetic;Otra
3140;3939;02/06/2020;false;1;4;1;1;1;8.01E+16;valle del catamayo;El predio se ha convertido en Vivienda o Conjunto Habitacional
3141;3942;02/06/2020;false;1;4;1;1;3;8.01E+16;scrap house del batan;Se niegan a llenar la encuesta
3142;3947;02/03/2020;false;1;1;1;1;4;1.01E+16;calzado ferdini luis cordero y pio bravo;Otra
3143;3948;02/03/2020;false;1;1;1;1;4;2.02E+16;mariscal lamar 7-56;Ninguna
3144;3949;02/03/2020;false;1;1;1;1;4;2.02E+16;mariscal lamar  7-18 esquina;Ninguna
3145;3950;02/03/2020;false;1;1;1;1;3;2.02E+16;mariscal lamr 792;Ninguna
3147;3953;02/11/2020;false;2;14;2;1;4;9.01E+16;av americas y dos de agosto, tienda;El predio desarrolla otras actividades de comercio y/o servicios
3148;3954;02/03/2020;false;1;1;1;1;4;2.02E+16;luis cordero 11,76 y 11-68;Se niegan a llenar la encuesta
3149;3955;02/03/2020;false;1;1;1;1;4;2.02E+16;vega mu«ü∂Òoz 7-73;Ninguna
3150;3956;02/03/2020;false;1;1;1;1;4;2.02E+16;vega mu«ü∂Òoz y borrero 12-83;Ninguna
3151;3957;02/03/2020;false;1;1;1;1;3;2.02E+16;presidente borrero 12-51;Se niegan a llenar la encuesta
3152;3958;02/03/2020;false;1;1;1;1;3;2.02E+16;luis cordero 12-70;Ninguna
3153;3959;02/11/2020;false;2;14;2;1;3;9.01E+16;av. Ricardo duran, el vecino burguer;Ninguna
3154;3960;02/06/2020;false;1;4;1;1;4;8.01E+16;minimarket mari galapagos;Ninguna
3155;3961;02/06/2020;false;1;4;1;1;4;8.01E+16;home harior;El horario de atencion no coincide con el horario del barrido
3156;3962;02/06/2020;false;1;4;1;1;4;8.01E+16;don pernil, carmita vega, servientrega;Ninguna
3157;3963;02/06/2020;false;1;4;1;1;4;8.01E+16;imbabura y galapagos ceviche de balde;Ninguna
3158;3964;02/06/2020;false;1;4;1;1;3;8.01E+16;camara d agricultura, gimnasio fitness club;Ninguna
3159;3965;02/06/2020;false;1;4;1;1;4;8.01E+16;eloisa peluqueria estetica;Ninguna
3160;3967;02/06/2020;false;1;4;1;1;3;8.01E+16;san salvador y 12 de abril;Ninguna
3161;3968;02/06/2020;false;1;4;1;1;4;8.01E+16;atisor confecciones;Se niegan a llenar la encuesta
3162;3969;02/06/2020;false;1;4;1;1;4;8.01E+15;"tienda remigio y ca;ar";Ninguna
4833;5992;02/03/2020;false;1;1;1;1;11;2.02E+16;;Ninguna
3163;3973;02/06/2020;false;1;4;1;1;4;8.01E+16;galapagos y sn consuldorio dental emilio;Otra
3164;3975;02/03/2020;false;1;1;1;1;4;1.01E+16;pio bravo y padre aguirre esq;Otra
3165;3976;02/03/2020;false;1;1;1;1;4;1.02E+16;pio bravo entre la benigno malo y padre aguirre (ceramicas);Otra
3166;3977;02/03/2020;false;1;1;1;1;3;1.02E+16;padre aguirre y sangurima esq ;Ninguna
3167;3978;02/06/2020;false;2;7;2;1;4;6.02E+16;taller de mecanica industrial;Ninguna
3168;3979;02/06/2020;true;2;7;2;1;3;7.01E+16;hostal el refugio;Ninguna
3169;3980;02/06/2020;false;2;7;2;1;4;7.01E+16;mecanica- abelardo j andrade;El horario de atencion no coincide con el horario del barrido
3170;3981;02/06/2020;false;2;7;2;1;3;7.01E+16;edificio color blanco;Otra
3171;3982;02/04/2020;false;2;7;2;1;3;7.01E+16;Restaurant junto a Night Club chicas chicas;Ninguna
3172;3983;02/04/2020;false;2;7;2;1;3;7.01E+16;Picanteria los 7 mares;Ninguna
4856;6017;02/04/2020;false;3;31;3;1;3;5.02E+16;;Se niegan a llenar la encuesta
3173;3984;02/06/2020;false;2;7;2;1;4;7.01E+16;farmacia calle cayambe;Otra
3174;3985;02/06/2020;false;1;4;1;1;3;8.03E+16;clinican- avda diez de agosto;Ninguna
3175;3986;02/06/2020;false;1;4;1;1;11;8.03E+16;parque;Ninguna
3176;3987;02/06/2020;false;1;4;1;1;4;8.03E+16;panaderia faraon;Se niegan a llenar la encuesta
3177;3988;02/06/2020;false;1;4;1;1;3;8.03E+16;rumonth y caeteria;Se niegan a llenar la encuesta
3178;3989;02/06/2020;false;1;4;1;1;3;8.03E+16;automed;Ninguna
3179;3991;02/08/2020;false;1;1;1;1;3;1.01E+16;peluquer«ü∂a en la esquina;Ninguna
3180;3994;02/10/2020;false;1;1;1;1;3;2.01E+16;restaurante;Ninguna
3181;3995;02/09/2020;false;1;1;1;1;3;1.01E+16;pio bravo y benigno malo;Ninguna
3182;4000;02/03/2020;false;1;1;1;1;3;1.02E+16;mariscal lamar y luis cordero;Ninguna
3183;4001;02/03/2020;false;1;1;1;1;4;1.02E+16;MARISCAL LAMAR y luis cordero;Ninguna
3184;4008;02/03/2020;true;1;1;1;1;3;1.02E+16;luis cordero 1057;Ninguna
3185;4009;02/03/2020;false;1;1;1;1;4;1.02E+16;benigno malo 10-20;Ninguna
3186;4010;02/10/2020;false;2;17;2;1;19;7.05E+16;Lote vacio esquinero Ubicado serca de la calle El Babaco;El predio no esta en funcionamiento
3187;4012;02/10/2020;false;2;17;2;1;19;6.01E+16;Ubicado en la Paseo Shirincay;El predio no esta en funcionamiento
3188;4013;02/10/2020;false;2;17;2;1;19;6.01E+16;Ubicado en la Paseo Shirincay;El predio no esta en funcionamiento
3189;4014;02/10/2020;false;2;17;2;1;19;6.01E+16;Sede de cooperativa de taxis ubicada en la Paseo Shiricay ;Otra
3190;4015;02/10/2020;false;2;17;2;1;1;6.01E+16;Ubicada en Camino a Racar;No es posible localizar el predio
3191;4016;02/10/2020;false;2;17;2;1;3;6.01E+16;GYM esquinero, Ubicado en la Antonio Borrero Vega ;El predio no esta en funcionamiento
3192;4017;02/10/2020;false;2;17;2;1;8;6.01E+16;Unidad Educatida Municipal os Cerezos;Ninguna
3193;4018;02/10/2020;false;2;17;2;1;3;6.01E+16;CORAL ubicada en la calle Camino a Racar;Ninguna
3194;4019;02/05/2020;false;2;7;2;1;18;6.01E+16;Bando del Jardin Azuayo, ubico en la Abelardo J Andrade y Hipocrates;Otra
3195;4024;02/07/2020;false;1;5;1;1;4;7.02E+16;Av. De las Am«ü∂∏ricas 2-22;Ninguna
3196;4025;02/07/2020;false;1;5;1;1;4;7.02E+16;Av. De las Am«ü∂∏ricas 2-91;Ninguna
3197;4028;02/07/2020;false;1;5;1;1;4;7.02E+16;edificio el roc«ü∂o;Ninguna
3198;4029;02/07/2020;false;1;5;1;1;4;7.02E+16;edificio mirador del r«ü∂o;Ninguna
3199;4036;02/07/2020;false;1;5;1;1;11;7.02E+16;parque esquinero;Ninguna
3200;4037;02/07/2020;false;1;5;1;1;4;7.02E+16;locales comerciales ;Ninguna
3201;4038;02/06/2020;false;1;5;1;1;1;7.02E+16;"antig«ü∂¨o restauante ""la hacienda""";El predio se ha convertido en Vivienda o Conjunto Habitacional
3202;4039;02/06/2020;false;1;5;1;1;1;7.02E+16;vivienda;Ninguna
3203;4040;02/06/2020;false;1;5;1;1;3;7.02E+16;lavander«ü∂a 2;Ninguna
3204;4041;02/06/2020;false;1;5;1;1;4;7.02E+16;inmobiliaria ;Otra
3205;4042;02/06/2020;false;1;5;1;1;4;7.02E+16;insumos y alimentos;Otra
3206;4043;02/04/2020;false;1;4;1;1;4;8.04E+16;Local comercial en el primer piso;Ninguna
3207;4044;02/06/2020;false;1;5;1;1;3;7.02E+16;tienda esquinera;Ninguna
3208;4045;02/06/2020;false;1;5;1;1;3;7.02E+16;tienda;Ninguna
3209;4046;02/06/2020;false;1;5;1;1;3;7.02E+16;taller de costura;Ninguna
3210;4047;02/06/2020;false;1;5;1;1;4;7.02E+16;dise«ü∂Òo y comunicaci«ü∂¸n;Otra
3211;4049;02/06/2020;false;1;5;1;1;3;7.02E+16;Av. De las Am«ü∂∏ricas ;Ninguna
3212;4055;02/06/2020;false;1;5;1;1;4;7.02E+16;JOSE LAMAR 24-139;Ninguna
3218;4065;02/13/2020;false;2;39;2;1;3;5.10E+17;SantoPecado ubicado en la Av Ricardo Duran;El horario de atencion no coincide con el horario del barrido
3219;4066;02/13/2020;false;2;39;2;1;3;5.10E+17;Related GYM ubicado en la Av Ricardo Duran;Ninguna
3220;4067;02/13/2020;false;2;39;2;1;3;5.10E+17;Inti Bar ubicado en la Av Ricardo Duran;El horario de atencion no coincide con el horario del barrido
3221;4068;02/13/2020;false;2;39;2;1;3;5.10E+17;Ubicada en la Av Ricardo Duran;Se niegan a llenar la encuesta
3222;4069;02/13/2020;false;2;39;2;1;3;5.10E+17;Ambrosia Licores;El horario de atencion no coincide con el horario del barrido
3223;4070;02/13/2020;false;2;39;2;1;3;5.10E+17;Banda de musica y un local de Gypsum;El horario de atencion no coincide con el horario del barrido
3224;4071;02/13/2020;false;2;39;2;1;3;5.10E+17;Hotel de Family ubicado en la Av Ricardo Duran;Ninguna
3225;4072;02/13/2020;false;2;39;2;1;3;5.10E+17;Electromecanica Criollo ubicado en la Av Ricardo Duran;Se niegan a llenar la encuesta
3226;4073;02/13/2020;false;2;39;2;1;3;5.10E+17;Pollos al Carbon ubicado en la Av Ricardo Duran;Se niegan a llenar la encuesta
3227;4074;02/13/2020;false;2;39;2;1;3;5.10E+17;Minimarcado Variedades, Map y Peluqueria ubicados en la Av Ricardo Duran;Otra
4834;5993;02/03/2020;false;1;1;1;1;8;2.02E+16;;Ninguna
3228;4075;02/13/2020;false;2;39;2;1;3;5.10E+17;Cancha Sintetica ubicada en la Av Ricardo Duran;Ninguna
3229;4077;03/03/2020;false;2;7;2;1;19;6.01E+16;Guachichulca Jaigua Maria Terasa;Ninguna
3230;4078;03/03/2020;false;2;7;2;1;19;6.01E+16;Bravo Flores Miguel;Ninguna
3231;4080;02/10/2020;false;2;20;2;1;19;7.05E+16;Terreno en la calle chamburo;Ninguna
3232;4081;02/14/2020;false;2;17;2;1;19;7.01E+16;Lote vacio ubicado en la calle del Fico y del Paltan;El predio no esta en funcionamiento
3233;4082;02/14/2020;false;2;17;2;1;19;7.05E+16;Lote vacio ubicado en la calle de los Claveles y del Sauce;El predio no esta en funcionamiento
3234;4083;02/14/2020;false;2;17;2;1;3;7.05E+16;Casa ubicada en la calle de los Cedros, tienda de disfraces;El horario de atencion no coincide con el horario del barrido
3235;4084;02/14/2020;false;2;17;2;1;19;7.05E+16;Lote vacio ubicado en los Claveles;El predio no esta en funcionamiento
3236;4085;02/10/2020;false;2;20;2;1;3;7.05E+16;Canchas de voley y tienda;Ninguna
3237;4087;02/10/2020;false;2;20;2;1;19;7.05E+16;Terreno junto a una quebrada;Ninguna
3238;4088;02/11/2020;false;2;20;2;1;19;7.05E+16;Terreno;Ninguna
3239;4089;02/11/2020;false;2;20;2;1;19;7.05E+16;Terreno;Ninguna
3240;4090;02/11/2020;false;2;20;2;1;19;7.05E+16;Construcci«ü∂¸n;Ninguna
3241;4091;02/11/2020;false;2;20;2;1;19;7.05E+16;Terreno en una calle sin retorno;Ninguna
3242;4092;02/11/2020;false;2;20;2;1;19;7.05E+16;Terreno calle de tierra;Ninguna
3243;4093;02/11/2020;false;2;20;2;1;19;7.05E+16;Terreno con siembra;Ninguna
3244;4094;02/11/2020;false;2;20;2;1;19;7.05E+16;Bosque;Ninguna
3245;4095;02/11/2020;false;2;20;2;1;19;7.05E+16;Terreno;Ninguna
3246;4096;02/11/2020;false;2;20;2;1;19;7.05E+15;Terreno;Ninguna
3247;4097;02/11/2020;false;2;20;2;1;19;7.05E+16;Terreno;Ninguna
3251;4101;02/04/2020;false;1;5;1;1;19;7.02E+16;Avenida de las Am«ü∂∏ricas y del Arrayan;El predio no esta en funcionamiento
3252;4102;02/04/2020;false;1;5;1;1;8;7.02E+16;Los Limoneros;Ninguna
3253;4103;02/04/2020;false;1;5;1;1;19;7.02E+16;Gran Colombia y Los Capulies;El predio no esta en funcionamiento
3254;4104;02/04/2020;false;1;5;1;1;4;7.02E+16;Gran Colombia;Ninguna
3255;4105;02/04/2020;false;1;5;1;1;3;7.02E+16;Gran Colombia;Ninguna
3256;4106;02/04/2020;false;1;5;1;1;3;7.02E+15;Los Capulies y El Ca«ü∂Òari;Ninguna
3257;4107;02/04/2020;false;1;5;1;1;3;7.02E+16;Gran Colombia;Ninguna
3258;4108;02/04/2020;false;1;5;1;1;3;7.02E+16;Gran Colombia;Ninguna
3259;4109;02/06/2020;false;1;5;1;1;3;7.02E+16;Luis Pauta R. 16-10;Ninguna
3260;4110;02/04/2020;false;1;5;1;1;3;7.02E+16;Gran Colombia;Ninguna
3261;4111;02/04/2020;false;1;5;1;1;3;7.02E+16;Unidad Nacional;Ninguna
3262;4112;02/04/2020;false;1;5;1;1;3;7.02E+16;Unidad Nacional y Paseo tres de noviembre;Ninguna
3263;4113;02/04/2020;false;1;5;1;1;3;7.02E+16;Unidad Nacional y Paseo tres de noviembre;Ninguna
3264;4114;02/04/2020;false;1;5;1;1;3;8.01E+16;Unidad Nacional;Ninguna
3265;4115;02/04/2020;false;1;5;1;1;3;8.01E+16;Unidad Nacional;Ninguna
3266;4116;02/06/2020;false;1;5;1;1;3;7.02E+16;Antonio Vega Mu«ü∂Òoz;Ninguna
3267;4118;02/06/2020;false;1;5;1;1;3;7.02E+16;JOSE LAMAR 23-34;Ninguna
3268;4119;02/06/2020;false;1;5;1;1;3;7.02E+16;GASPAR SANGURIMA 23-33;Ninguna
3269;4120;02/06/2020;false;1;5;1;1;3;7.02E+16;MIGUEL MOROCHO L-A;Ninguna
3270;4121;02/06/2020;false;1;5;1;1;3;7.02E+16;Gaspar Sangurima;Ninguna
3271;4122;02/06/2020;false;1;5;1;1;3;7.02E+16;Gaspar Sangurima;Ninguna
3272;4123;02/06/2020;false;1;5;1;1;4;7.02E+16;Av. De las Am«ü∂∏ricas L-4;Ninguna
3273;4124;02/06/2020;false;1;5;1;1;3;7.02E+15;Av. De las Am«ü∂∏ricas 1-02;Ninguna
3274;4125;02/06/2020;false;1;5;1;1;3;7.02E+15;SN;Ninguna
3275;4126;02/06/2020;false;1;5;1;1;3;7.02E+15;Av. De las Am«ü∂∏ricas L-3;Ninguna
3276;4127;02/06/2020;false;1;5;1;1;3;7.02E+15;Av. De las Am«ü∂∏ricas ;Ninguna
3277;4128;02/06/2020;false;1;5;1;1;3;7.02E+16;Isaac Ulloa;Ninguna
3278;4131;02/13/2020;false;2;14;2;1;4;9.01E+16;edificio mixto - Camino a Ba«ü∂Òos -venta de peliculas-;El horario de atencion no coincide con el horario del barrido
3283;4136;02/13/2020;false;2;14;2;1;4;9.01E+16;Cealle Alfonso Mariano Mora y  Primero de Mayo ;El predio desarrolla otras actividades de comercio y/o servicios
3287;4140;02/13/2020;false;2;14;2;1;3;9.01E+16;Av. De las Americas ;El predio desarrolla otras actividades de comercio y/o servicios
3288;4141;02/13/2020;false;2;14;2;1;4;9.01E+16;Av. De las Americas ;Se niegan a llenar la encuesta
3289;4142;02/13/2020;false;2;14;2;1;4;9.01E+16;Av. De las Americas ;Otra
3290;4143;02/13/2020;false;2;14;2;1;4;9.01E+16;Casa - Calle Alfonso Mariano Mora ;El horario de atencion no coincide con el horario del barrido
3291;4144;02/13/2020;false;2;14;2;1;4;9.01E+16;Electro Center - Calle Luis Moscoso ;El horario de atencion no coincide con el horario del barrido
4835;5994;02/03/2020;false;1;1;1;1;4;2.02E+16;;Ninguna
3292;4145;02/13/2020;false;2;14;2;1;4;9.01E+16;Papeleria - Calle Luis Moscoso ;El horario de atencion no coincide con el horario del barrido
3293;4147;02/13/2020;false;2;14;2;1;4;9.01E+16;Vivienda - Calle Luis Moscoso ;Ninguna
3294;4149;02/13/2020;false;2;14;2;1;4;9.01E+16;Casa-Calle Jaime Maldonado ;Ninguna
3295;4150;02/13/2020;false;2;14;2;1;4;9.01E+16;Casa - Calle tomas Vicente Andrade y Camino a misicata;Ninguna
3296;4151;02/06/2020;false;2;12;2;1;4;9.03E+16;Peluqueria Unisex (Av. Loja);Ninguna
3297;4152;02/06/2020;false;2;12;2;1;3;9.02E+16;Cuenca Sport Center (calle gaspar de villaroel y primero de mayo);Ninguna
